,text,length,date,type,index in posts
3583,"Сегодняшний день идеально подойдет для того, чтобы сесть на диету или начать заниматься фитнесом. Это очень важный период, который Вы можете использовать с пользой для себя. Самое время завершить все начатые проекты и наладить дела.",232,24 октября,simple,1688
3584,"Овны, если ваш избранник - Дева, Близнецы или Рыбы, сегодня ваш день в семейном и личном плане сложится довольно удачно. Если он другого знака Зодиака, тогда звёзды советуют вам прислушаться к его нуждам и потребностям. Однако не забывайте и о своих насущных желаниях, иначе скорое наступление депрессии неминуемо!",314,23 октября,love,1689
3585,"Сегодня судьба даст вам понять, что с какими-то комплексами, связанными с вашей уверенностью в ваших карьерных делах, пора прощаться (если вы не сделали этого раньше). На горизонте уже виднеются заманчивые перспективы. А во второй половине дня вам предстоит принятие очень важного решения. Созовите семейный совет, вам нужно чувствовать единение с близкими.",357,23 октября,business,1690
3586,"Сегодня в центре внимания окажутся какие-то важные для Вас взаимоотношения. Помните: время, которое Вы выделите на то, чтобы выслушать человека, будет равносильно множеству объятий. Во второй половине дня возможен увлекательный поход по магазинам.",247,23 октября,simple,1691
3587,"Никто лучше вас не знает, что для вас правильно, а что нет. И если ваша половинка претендует на наличие таких знаний у нее, то вы вполне можете ее выслушать, но последнее слово все равно останется за вами. В конце концов, ваша жизнь - это в первую очередь ваша жизнь, пусть даже вы и несете ответственность за кого-то еще.",322,22 октября,love,1692
3588,"Сегодня не стоит придумывать что-то экстраординарное и особенное. Просто наслаждайтесь свободным днём. А как всё сложится - решать вам! Что бы вы ни задумали, всё произойдёт именно так, как вам больше всего этого бы хотелось. Вечером неплохо было бы сделать упражнения на свежем воздухе.",287,22 октября,business,1693
3589,"В данный момент происходит гораздо больше, чем кто-либо другой осознает, поэтому убедитесь в том, что думаете. Вы должны улавливать скрытые сигналы и то, что незаметно невооруженному глазу.",189,22 октября,simple,1694
3590,"В этот день вам будет казаться, что вы нашли-таки объяснение нелогичному поведению вашего любимого человека. Однако не стоит быть настолько уверенным в своих силах и правильности своих выводов. Они могут оказаться ложными, что повлечет за собой весьма неприятные последствия.",275,21 октября,love,1695
3591,"В этот день звезды не рекомендуют вам поднимать вопросы большой важности в течение рабочего дня. Вряд ли сотрудники фирмы будут в состоянии принять адекватное решение в то время, когда их руки и головы будут заняты обработкой рутинных проблем, требующих концентрации внимания.",276,21 октября,business,1696
3592,"Вас ждет активный день. Перед Вами откроется много возможностей и появится шанс завершить неоконченные проекты. Сейчас очень важно научиться управлять переменами, многие из которых произойдут вследствие социального или технологического развития.",245,21 октября,simple,1697
3593,"Сегодня звёзды рекомендуют вам не обижаться на критику, высказанную вам вашим любимым человеком, а постараться воспринять её максимально адекватно и даже попытаться осуществить на практике. Может быть, ваша половинка сама испугается результатов своих советов и возьмёт свои слова обратно.",288,20 октября,love,1698
3594,"Сегодня тревога за близкого вам человека будет отвлекать вас от работы и занимать большую часть ваших мыслей. Если вы почувствуете, что так оно и есть, под любым предлогом с работы уйдите: пользы от вас все равно будет маловато, а вот вред может оказаться нешуточным.",267,20 октября,business,1699
3595,"Перед Вами откроется множество возможностей. Вы сможете завершить все неоконченные проекты. Ваш коллега или клиент замолвит за Вас словечко, чем сделает большой комплимент Вашей работе. Непременно выразите ему свою благодарность.",229,20 октября,simple,1700
3596,"Сегодня вам так и не удастся расстаться с телефоном. На протяжении целого дня вам будут названивать и просить вашего совета, участия, требовать внимания, да и просто болтать о пустяках. Не грубите в ответ, не напоминайте про свою занятость, не ворчите и не бурчите, даже если очень хочется. Однажды эти люди с радостью придут вам на помощь.",340,19 октября,love,1701
3597,"Не выплескивайте свои эмоции на подчиненных, ваши личные проблемы должны остаться сугубо личными. Лучше будьте терпеливы, строги, но справедливы. Проявите внимание к вашим сотрудникам, и вам воздастся хорошо выполненной работой.",228,19 октября,business,1702
3598,"Сегодня Вы сможете справиться с любыми заданиями, которые требуют настоящей дисциплины и организованности. Вы будете в хорошем настроении и в ладу с собой. Вероятно, Вам придется принимать судьбоносные решения.",210,19 октября,simple,1703
3599,"В этот день звезды рекомендуют получать полное удовольствие от жизни, расслабиться и просто плыть по течению. Оно вынесет вас в правильном направлении. Главное, чтобы то же течение туда же вынесло и вашего любимого человека, ибо обидно будет разлететься по разным берегам одной реки по чужой воле.",297,18 октября,love,1704
3600,"Вас ожидают неплохие перспективы, вы с каждым днем укрепляете свои позиции на работе, так что ваш шеф не может не начать ценить вас как практически незаменимого сотрудника. Теперь вам нужно всегда поддерживать сложившуюся репутацию и подкреплять её новыми достижениями.",269,18 октября,business,1705
3601,"Вам наконец-то выдастся день, который Вы сможете провести с умом. Он не сулит Вам никаких срочных дел и неотложных проблем - и Вы сможете спокойно и четко разобраться со всем, что накопилось у Вас за последнее время. Кроме того, этот день очень хорошо подойдет для активной коллективной деятельности и общения с людьми.",319,18 октября,simple,1706
3602,"Ваши карьерные успехи будут во многом зависеть от Вашей наружности и того впечатления, которое Вы производите на окружающих Вас людей. Поэтому старайтесь прилагать дополнительные усилия, чтобы оставаться у них на хорошем счету. Возможно, Вам предстоят какие-то публичные выступления или проведение лекций.",305,17 октября,simple,1707
3603,"Овны-женщины, если ваша вторая половинка старше вас лет на семь-десять, сегодня эта разница в возрасте может дать о себе знать с самых различных сторон. Очевидно, он не ответит согласием на ваше предложение сходить в новый ночной клуб с вашими друзьями. Не корите себя - просто сходите туда без него и развлекитесь на все сто (только в рамках приличия).",353,16 октября,love,1708
3604,"Сегодня самый подходящий день для того, чтобы открыть какое-нибудь новое дело. Если вы давно подумывали о том, чтобы стать хозяином своего бизнеса, именно сегодня стоит сделать первые шаги к осуществлению собственной мечты. Только еще раз подумайте об ответственности.",268,16 октября,business,1709
3605,"Если сегодня Ваше общение с окружающими людьми вдруг примет напряженный оборот, то просто открыто поделитесь с ними своей точкой зрения. Ваши идеи помогут Вам вернуть ход вашей беседы в положительное русло. Если Вы выделите время на то, чтобы расслабиться и выпустить пар в компании одного из Ваших друзей, то этот день получится для Вас очень приятным.",353,16 октября,simple,1710
3606,"Сегодня ваша личная жизнь стремительно изменится к лучшему, даже если поначалу вам будет казаться, что ничего не происходит или же что меняется, но в сторону худшую. Не спешите с выводами: уже через несколько дней они окажутся куда более точными, чем сейчас.",258,15 октября,love,1711
3607,"Одна голова — хорошо, а две — еще лучше. Сегодня будет нелишне обратиться за помощью к экспертам. Можно даже не лично — полезны будут разного рода умные книжки, авторитетные справочники и статьи грамотных специалистов – постараетесь действовать, руководствуясь их советами. Однако помните о том, что универсальных советов не бывает.",332,15 октября,business,1712
3608,"Вы будете питать повышенный интерес к миру новых технологий и, возможно, решите сходить на какую-нибудь торгово-промышленную ярмарку или выставку, на которой Вы сможете опробовать последние технические новинки. Вполне вероятно, что сегодня Вы откроете в себе какой-то скрытый доселе талант. Всем нам нравится пробовать новое, но Вы имеете все шансы на то, чтобы в будущем стать разработчиком какого-то очень полезного приспособления или инструмента.",449,15 октября,simple,1713
3609,"В этот день вашему любимому человеку очень захочется каких-то приключений, причем желательно не в вашем обществе. Поэтому если вы вдруг узнаете, что он провел время с неким представителем противоположного пола, не спешите бить тревогу: вполне возможно, они сугубо мирно занимались спортивным ориентированием.",308,14 октября,love,1714
3610,"Сегодня ваша работы будет мешать вашей личной жизни, поэтому лучше вашего любимого человека предупредить о такой неприятности заранее, дабы он не слишком рассчитывал на эти день и вечер. Постарайтесь сделать все возможное для того, чтобы все же уделить вашей половинке несколько часов.",285,14 октября,business,1715
3611,"Вас ждет очень важный день, который Вы сможете провести с выгодой для себя. Этот день не будет ни слишком вялым, ни слишком напряженным - Вы сможете спокойно разобраться со всеми своими делами и осуществить в своей жизни все необходимые Вам перемены. Тем не менее, на Вашем пути все-таки могут возникнуть небольшие проволочки и другие подобные неудобства, которые будут Вас несколько раздражать.",395,14 октября,simple,1716
3612,"Овны, ваши усилия по нормализации обстановки в семье дадут максимальный положительный эффект лишь в том случае, если вы привлечёте к данному процессу своих родителей. Их опыт, сын ошибок трудных, поможет вам расставить все точки над i. Возможно, родительское решение будет не в вашу пользу, однако оно будет справедливым.",321,13 октября,love,1717
3613,"Сегодня вам предстоит долго и упорно сражаться с предрассудками, которые поселятся в вашей среде. Это война не на один день, но нынче вы можете серьезно продвинуться вперед, если, конечно, вы готовы ломать заскорузлые стереотипы.",229,13 октября,business,1718
3614,"Утром Вы, вероятно, решите, что для того, чтобы понять поведение и поступки своего партнера, которые он совершал в последнее время, Вам нужно всерьез поговорить с ним о его намерениях и мотивах. И по ходу дня Вы сможете более тщательно продумать предстоящий Вам разговор и разобраться в том, что Вам действительно хочется узнать.",329,13 октября,simple,1719
3615,"Сегодня звезды рекомендуют вам побыть оптимистом хотя бы ненадолго. Это поможет в решении некоторых проблем в личной жизни и окажет благоприятное воздействие на настроение вашего любимого человека. В любом случае, розовые очки, надетые ненадолго, еще никому не мешали.",268,12 октября,love,1720
3616,"Вы несколько раз проверили все расчеты и убедились в их правильности и точности. Но вас всё равно не покидает чувство, что в них закралась какая-то ошибка? В этот раз вам придется довериться именно вашему шестому чувству, и вы увидите, что ваша интуиция вас не подведет.",270,12 октября,business,1721
3617,"Сегодняшний день прекрасно подходит для того, чтобы начать новую диету - астральный климат этому благоприятствует. В области Ваших идей и убеждений могут происходить многие перемены. В целом, Вы будете испытывать ощущение постоянного развития и роста - не пытайтесь торопить события.",283,12 октября,simple,1722
3618,"Сегодня с вами произойдёт важное событие, которое окажет значительное влияние на вашу личную жизнь. Главное, чтобы вы правильно его оценили и сделали из него быстрые и единственно верные выводы. Если вдруг не получится – попросите кого-нибудь помочь вам.",254,11 октября,love,1723
3619,"Сегодня звезды рекомендуют вам собраться с силами и наконец-то покончить с той работой, которую вы давно взяли на дом, положили в укромный уголок, да там и забыли благополучно. Постарайтесь сделать все возможное для того, чтобы в этот день расквитаться с ней окончательно и бесповоротно.",287,11 октября,business,1724
3620,"Сегодняшний день Вы сможете провести с умом. Он не будет ни слишком насыщенным, ни слишком вялым - в Вашем распоряжении будет все необходимое Вам время, чтобы справиться с порученными Вам делами. Старайтесь активно искать новые необычные подходы к повышению своей продуктивности и дохода.",288,11 октября,simple,1725
3621,"В этот день Овнов будет переполнять непонятно откуда взявшаяся энергия. Постарайтесь потратить ее с умом – не расплескайте бесценное сокровище, подарок для вашего здоровья, по пустякам.",185,10 октября,love,1726
3622,"Сегодня у вас с вашим начальником сложатся скорее партнерские, нежели иерархические отношения. Вы на равных будете обсуждать ту или иную проблемы, приходить к каким-то выводам и строить стратегии дальнейшего поведения фирмы на рынке. Главное, не злоупотреблять этим.",266,10 октября,business,1727
3623,"Сегодня окружающие Вас люди будут много восхищаться присущим Вам умением действовать и реализовывать стоящие перед Вами задачи. Вы будете активно проявлять свои таланты в работе. Пришла пора отказаться от того, что только занимает в Вашей жизни место и тормозит Ваш прогресс.",275,10 октября,simple,1728
3624,"Вам представится возможность проявить дисциплинированность и взять происходящие в Вашей жизни события под четкий контроль. Вероятно, Вы сумеете найти пути решения ряду ранее беспокоивших Вас проблем. Учитывая то, что Вы, скорее всего, живете не один, старайтесь прислушиваться к мнениям и желаниям своих сожителей.",314,9 октября,simple,1729
3625,"Сегодня вашему любимому человеку захочется поделиться с вами какой-то важной и интересной для него новостью, которая вам, вполне возможно, таковой не покажется. Что ж, в таком случае вам опять придется решать, сделать заинтересованный вид или честно признаться в отсутствии интереса.",283,9 октября,love,1730
3626,"Сегодня все зависит от того, насколько правильно и рационально вы наладили деловые отношения с вашими партнёрами по бизнесу. Особенно это касается тех, кто работает в сфере строительства и кредитования. Если есть, что в этом отношении улучшить, этим и займитесь.",262,9 октября,business,1731
3627,"Сегодня вы почувствуете по отношению к вашему любимому человеку столько нежности, что вам страшно будет себе признаться в том. что вы в принципе способны столько чувствовать. Вашему любимому человеку тоже придется долго удивляться на этот счет, если он о вашей нежности узнает, разумеется.",289,8 октября,love,1732
3628,"У старшего поколения можно многому поучиться, и сегодняшний день будет явным тому подтверждением. Не посчитайте за что-то сверхъестественное, что вы, такой опытный и высококвалифицированный специалист, обращаетесь за советом к человеку весьма почтенного возраста, к словам которого вы раньше не очень прислушивались.",316,8 октября,business,1733
3629,"Сегодняшний день предоставит Вам возможность докопаться до истины в каком-то запутанном вопросе. Вполне возможно, что Вы будете несколько рассеянны и забывчивы. Старайтесь уделять внимание своему питанию и потребностям организма - это очень важно.",247,8 октября,simple,1734
3630,"Сегодня вы поймете, что от наличия рядом с вами вашего любимого человека зависит очень многое как в области ваших отношений с окружающими, так и вашего отношения к жизни в целом. Попробуйте выяснить, что вам больше подходит и в зависимости от этого планировать ваши встречи.",274,7 октября,love,1735
3631,"Сегодня вам не следует чересчур сильно рисковать, ибо любой риск неблагоприятно скажется на вашей трудовой деятельности. Постарайтесь быть как благоразумны: вашей птицей нынче будет та синица, что находится в руке. Журавль пусть пока летает.",241,7 октября,business,1736
3632,"Вас ждет очень важный день, который Вы сможете провести самым удачным для себя образом. Главное четко придерживайтесь выбранного пути. Вы сможете переделать очень много разных дел и осуществить в своей жизни ряд позитивных перемен.",231,7 октября,simple,1737
3633,"Сегодня ваша личная жизнь будет полна всяких неожиданностей, как приятных, так и не очень. В любом случае, вам предстоит довольно серьезно задуматься над тем, как лучше действовать в сложившейся ситуации и как увеличить количество радостей и уменьшить – гадостей.",263,6 октября,love,1738
3634,"Не падайте духом, что бы ни случилось, звезды предупреждают о том, что сегодняшний день будет для вас весьма трудным. Верьте в свои силы, не позволяйте трудностям сломить вас, сейчас вы просто не имеете права отступить от намеченной цели, тем более, когда она уже так близко!",275,6 октября,business,1739
3635,"Сегодня Ваша жизнь будет казаться Вам по-настоящему радостной и приятной. Кое-кто из Ваших коллег может похвалить Вас за успехи в работе. Ваши отношения с сотрудниками и другими знакомыми Вам людьми будут становиться более близкими и глубокими. Вероятно, Вы будете чувствовать, что эти люди будут рядом с Вами до конца жизни.",325,6 октября,simple,1740
3636,"Относитесь сегодня к вашим отношениям с юмором! Тогда вам будет гораздо проще пережить этот не самый легкий день в истории ваших отношений. А так вы от него, возможно, даже удовольствие получите. Причем немалое. Да и вашему любимому человеку будет легче, если он будет видеть в ваших глазах искорки, а не слезы.",311,5 октября,love,1741
3637,"В этот день звезды рекомендуют вам как больше времени провести под солнцем. Если солнца категорически не наблюдается, сходите в солярий или хотя бы включите яркую лампу. Они, конечно, не станут полноценными солнцезаменителями, но нужное влияние на вас окажут несомненно.",270,5 октября,business,1742
3638,"Этот день прекрасно подходит для любых видов коллективной деятельности. Вас могут попросить о помощи в решении какой-то запутанной проблемы профессионального характера. Не удивляйтесь этому и верьте в то, что Вам обязательно удастся найти ей решение.",250,5 октября,simple,1743
3639,"Хотите вы того или нет, но сегодня вам придется убедиться, насколько для вас с вашим милым рай в шалаше. Каким образом судьба осуществит это испытание, пока непонятно, но к нему следует подготовиться ответственно: выводов из этого дня вы сделаете очень много и очень разных.",274,4 октября,love,1744
3640,"Сегодня старайтесь ничего не принимать близко к сердцу, сохраняйте хладнокровие и трезвость мысли, не дайте никому вывести вас из себя. Ни в коем случае не позволяйте злости или раздражению взять над собой верх, иначе вам не удастся сделать ничего стоящего.",257,4 октября,business,1745
3641,"Сегодня Ваша работа будет идеально гармонировать с остальными аспектами Вашей жизни. Вам будет очень полезно понаблюдать за окружающими Вас людьми - как за более опытными, так и за новичками. Эти наблюдения в сочетании с приливом креативности помогут Вам открыть перед собой новые горизонты.",291,4 октября,simple,1746
3642,"Сегодня звёзды не рекомендуют злоупотреблять алкоголем, особенно в присутствии вашего любимого человека, в независимости от его поведения. В случае малейшей вашей нетрезвости вы утратите способность адекватно реагировать на поведение вашей половинки, что может вызвать множество недоразумений.",293,3 октября,love,1747
3643,"Сегодня вы поймете, что именно вас раздражает в рабочем процессе. Сможете ли вы это исправить — вопрос другой. Возможно, эту задачу придется отложить.",150,3 октября,business,1748
3644,"Вы сможете принять ряд довольно важных решений в области карьеры, которые принесут Вам успех. Несмотря на то, что Вас вполне устраивает Ваше нынешнее положение, перед Вами откроется множество новых перспектив. Расскажите об этих вакансиях своим друзьям или родным, которые могут сейчас искать работу.",300,3 октября,simple,1749
3645,"Сегодня замечательный день для того, чтобы поставить точку на исчерпавших себя отношениях и начать, наконец, развивать новые, интересные и перспективные. Если же для вас это пока неактуально, вас можно только поздравить и пожелать, чтобы данная проблема перед вами не вставала подольше.",286,2 октября,love,1750
3646,"Увы, ваши запланированные на сегодня дела вряд ли смогут быть реализованы все до единого, и тут вовсе нет вашей вины. По не зависящим от вас обстоятельствам вы вынуждены будете отменить встречу или перенести совещание на другой, более благоприятный день.",254,2 октября,business,1751
3647,"Сегодняшний день очень хорошо подходит для того, чтобы уделить какое-то время физическим упражнениям. Это поможет Вам зарядиться духовными силами. Подумайте над тем, чтобы начать регулярно заниматься спортом. Возможно, один из Ваших друзей согласится составить Вам компанию. Вероятно, в этот день Вами будут овладевать какие-то размышления философского или даже религиозного характера, которые окажут большое влияние на будущее Вашей карьеры.",442,2 октября,simple,1752
3648,"Благоприятный день для совместного творчества. За что бы вы ни взялись с вашим любимым человеком на пару, все вам будет удаваться на пять с плюсом. Так что ваша поэма войдет в анналы мировой литературы, а кулинарным шедевром будут восторгаться все счастливые дегустаторы.",271,1 октября,love,1753
3649,"Любые попытки поработать в этот день будут оканчиваться неизменной неудачей, поэтому сделайте все возможное для того, чтобы устроить себе настоящий и полноценный выходной, дабы потом не было горько и стыдно за бессмысленно проведенное время.",241,1 октября,business,1754
3650,"Вами может овладеть ощущение того, что время на исходе, и в итоге Вы можете взвалить на себя больше дел и забот, чем физически успеете выполнить. Расслабьтесь! Просто составьте список наиболее важных и срочных вопросов, а все остальные отложите на другой день.",260,1 октября,simple,1755
3651,"В этот день вам довольно трудно будет внятно изложить свою мысль вашему любимому человеку. Поэтому он вполне сможет понять вас превратно, а то и не понять вовсе. Впрочем, если он прислушается не только к словам, но и к своей интуиции, проблем во взаимопонимании не будет.",271,30 сентября,love,1756
3652,"Не отказывайтесь от своих планов на будущее: вы вовсе не переоценили свои возможности, просто вам сейчас необходимо выбрать правильную тактику, чтобы добиться желаемого. Будет лучше, если вы накопите силы и будете терпеливо дожидаться своего часа.",247,30 сентября,business,1757
3653,"Сегодня Вы просто прекрасно зарекомендуете себя в роли организатора и куратора крупных мероприятий. Любые Ваши планы будут иметь очень удачный исход, и Вы посвятите их реализации все свое время и силы.",201,30 сентября,simple,1758
3654,"Телефонный звонок застанет вас в самую неподходящую минуту. Трубку возьмите обязательно! То, что вам скажут, может значительно изменить ваши планы на день, а то и на всю жизнь. Вполне возможно, это будет еще один шаг к тому заветному дню, когда Марш Мендельсона будет играть для вас!",283,29 сентября,love,1759
3655,"Сегодня вы преуспеете в любом начатом деле, а поэтому следует посвятить его учёбе и приобретению новых навыков. Только не пугайтесь! Поучиться можно и готовить, и кататься на роликовых коньках, главное, чтобы вы получили удовольствие. А кто знает, может быть, ваше новое хобби и в карьере вам поможет?",301,29 сентября,business,1760
3656,"Сегодня Вам будет крайне важно сохранять ответственность и сознательность. Вы прирожденный стратег, и Вы просто прекрасно умеете организовывать работу других людей.",164,29 сентября,simple,1761
3657,Сегодня вашему любимому человеку не захочется долго с вами общаться на какие бы то ни было темы. Обо всем по чуть-чуть – не более того. Поэтому постарайтесь как можно меньше углубляться в дебри той или иной дискуссии – не утомите вашу половинку. Последствия могут оказаться печальными.,285,28 сентября,love,1762
3658,"Начиная с сегодняшнего дня вам представится хорошая возможность заняться учебой, ведь именно в этот период вы сможете получить наиболее нужные для дальнейшего развития вашей фирмы знания, которые вы с лихвой сможет применить на практике. Что же касается заработков, то они сейчас не особо высоки.",296,28 сентября,business,1763
3659,"Сегодня Вы будете активно искать способы повышения своего карьерного статуса. Вполне возможно, что Ваш руководитель может подсказать Вам пару идей.",147,28 сентября,simple,1764
3660,"Сегодня ваш любимый человек захочет возыметь над вами еще большее влияние. Что вам вполне может не понравиться. Поэтому приготовьте на всякий случай убедительную аргументацию, которая бы доказала вашей половинке необходимость вашей свободы.",240,27 сентября,love,1765
3661,"Сегодня вам не следует слишком долго сидеть у компьютера, даже если ваша работа непосредственно связана с этим чудом техники. Лучше проведите день за чтением бумажных документов, общением с живыми людьми и чаепитиями с коллегами. Так оно плодотворнее получится.",261,27 сентября,business,1766
3662,Сегодня Вы будете проявлять дополнительное усердие и целеустремленность в работе. Порой Вы можете казаться окружающим людям чересчур властным и упрямым человеком.,162,27 сентября,simple,1767
3663,"Если Вы давно жаждали признания со стороны других людей, то сегодня Вы наконец-то его получите. И самое главное, что Вы и сами будете осознавать, что за последнее время Вам удалось добиться ряда по-настоящему выдающихся успехов и заметно продвинуться вперед.",258,26 сентября,simple,1768
3664,"Вам кажется, что в вашей личной жизни все благополучно и ваша половинка никуда от вас не денется. К сожалению, это только видимость. Постарайтесь проявить сегодня к ней побольше внимания. Это будет еще одно очко в вашу пользу. А сейчас каждый плюс имеет огромное значение!",272,25 сентября,love,1769
3665,"Неосторожным замечанием вы можете подорвать весь свой авторитет, который вы завоевали потом и кровью. Поэтому будьте аккуратны и старайтесь очень осторожно подбирать слова.",172,25 сентября,business,1770
