,text,length,date
2235,"Любовный гороскоп на 19 апреля:

То, что вас раздражает в вашем любимом человеке, сегодня может сыграть решающую роль при решении некоей вашей совместной проблемы. Этот раздражающий фактор утвердит вас в необходимости определенного решения, и переубедить вас потом будет весьма сложно.",286,19 апреля
2236,"Бизнес-гороскоп на 19 апреля:

Нынче светила не имеют ничего против того, чтобы вы рискнули. Это вам как минимум не повредит, а может даже и выгоду принесет. Однако ставить на кон вам следует лишь то, чем вы действительно имеете право располагать.",248,19 апреля
2237,"На 19 апреля:

Очень неблагоприятный день с точки зрения финансов. Воздержитесь от покупок, докажите себе и окружающим, что умеете экономить, если это действительно необходимо. Запланированные развлечения повлекут за собой несколько большие расходы, чем вы предполагали, что может не на шутку испортить вам впечатление от долгожданного отдыха. 
Влияние позитивных тенденций сосредоточено на сфере семейных отношений. Решаются проблемы в отношениях с близкими, появляется возможность лучше понять друг друга, преодолеть разногласия и найти общий язык. В области романтических привязанностей ситуация не столь хороша, но у вас есть все шансы довести ее до совершенства.",668,19 апреля
2238,"Любовный гороскоп на 18 апреля:

Сегодня вашему любимому человеку не повезет в чем-то очень крупно и ощутимо, поэтому он будет довольно серьезно злиться на весь мир и на вас в частности, поскольку вы являетесь одним из самых близких ему представителей этого мира. Постарайтесь перенести это мужественно.",304,18 апреля
2239,"Бизнес-гороскоп на 18 апреля:

Сегодня звезды рекомендуют вам обратить свое внимание на здоровье. И если оно не позволяет вам работать много и плодотворно, то работайте мало и безрезультатно. Благополучие вашего организма в этот день окажется превыше всего, ибо только оно не будет являться преходящим.",303,18 апреля
2240,"На 18 апреля:

Вы не ждете слишком многого и останетесь вполне довольны успехами, которых удастся достичь. Разумный подход к решению профессиональных проблем – лучший способ завоевать отношение коллег и руководства. Даже столкнувшись с неожиданной преградой, вы поддадитесь панике, а выберете единственно верный способ действий. Награда за труды заставит себя ждать, но окажется весьма щедрой.
Мир в семье сохранить удастся, хотя близкие вам люди порой могут вести себя отнюдь не лучшим образом. Ваш оптимизм, увы, не передается воздушно-капельным путем; будьте готовы утешать тех, кто горюет по неизвестным причинам или сокрушается о своей судьбе вместо того, чтобы изменить ее.",680,18 апреля
2241,"Любовный гороскоп на 17 апреля:

Хорошенько запомните всё, что с вами произойдет сегодня. Однажды придёт тот день, когда вы начнёте учить своего ребенка или внука жизни и затронете тему любовных отношений. Тогда-то вам и пригодятся те знания и тот опыт, который вы извлечете из самого, казалось бы, обыкновенного дня.",318,17 апреля
2242,"На 17 апреля:

Напряженный день, полный разнообразных испытаний, преодоление которых не назовешь легким и приятным делом. Профессиональные проблемы становятся все более серьезными, и решить их удастся только благодаря своевременному вмешательству покровительствующих вам влиятельных особ. Не стоит в одиночку принимать решения, касающиеся финансов: очень велика вероятность ошибки, которая может стать роковой.
Близкие люди хотят, чтобы вы изменили свое поведение, и совершенно не скрывают этого. Члены семьи готовы окружить вас заботой, которая может показаться чрезмерной и неуместной. Постарайтесь совладать со своим раздражением; сдержанность и такт помогут избежать серьезных ссор.",687,17 апреля
2243,"Бизнес-гороскоп на 17 апреля:

Сегодня вам предстоит набраться сил перед тем, как приступить к выполнению рабочих обязанностей. Неделя обещает быть не из простых, поэтому сил потребуется много. А значит, сделайте все возможное для того, чтобы вам было, откуда их черпать.",272,17 апреля
2244,"Любовный гороскоп на 16 апреля:

Сегодня вы будете всерьез волноваться за вашего любимого человека, потому что его поведение будет для вас воистину непредсказуемым. Впрочем, чересчур бояться за его жизнь и здоровье не стоит: он человек взрослый и здравомыслящий, поэтому просто не позволит сделать с собой нечто такое, что ему не понравится.",342,16 апреля
2245,"На 16 апреля:

Сильно влияние благоприятных тенденций, но для того, чтобы воспользоваться им в полной мере, нужно настроиться на серьезный лад. Проявления легкомыслия будут сурово наказаны, и касается это не только профессиональной сферы, но и личной жизни. Старайтесь не форсировать события, будьте сдержанны и терпеливы при общении с взбалмошными, непредсказуемыми особами. 
Умение отделить главное от второстепенного – одно из тех ваших качеств, которые сегодня будут особенно важны. Не окажутся лишними также смелость и решительность. Неожиданная поездка превратится в настоящее приключение, исход которого во многом зависит от вас.",637,16 апреля
2246,"Бизнес-гороскоп на 16 апреля:

Сегодня вам не потребуется чья бы то ни было помощь в выполнении ваших непосредственных трудовых обязанностей. Вам по силам сделать все самостоятельно и в лучшем виде. Несмотря даже на то, что вы совершенно уверены в обратном. Глаза боятся, а руки делают. Или другие части тела.",310,16 апреля
2247,"Любовный гороскоп на 15 апреля:

Сегодня вашему любимому человеку придется раз за разом повторять вам что-то очень важное, чтобы вы это что-то запомнили. Впрочем, если вы не приложите к этому усилий, все его старания пойдут насмарку, что станет причиной довольно серьезной ссоры. Постарайтесь быть внимательным хотя бы во имя ее избежания.",340,15 апреля
2248,"На 15 апреля:

Важные профессиональные вопросы будут решены благоприятным для вас образом, появится шанс добиться повышения по службе, доказав свое превосходство над конкурентами. Вряд ли кто-то усомнится в ваших талантах и выдающихся деловых качествах: в любой ситуации вы проявляете свои способности столь блестяще, что окружающим остается только позавидовать. Финансовая ситуация может улучшиться, но сегодня речь идет о получении небольших сумм.
Недопонимание, недостаток искренности станут причиной проблем в романтических отношениях. Вам предстоит решиться на важное признание; старайтесь не тянуть время – задержки способствуют усугублению проблем. В трудной ситуации можно рассчитывать на поддержку родственников и старых друзей.",738,15 апреля
2249,"Бизнес-гороскоп на 15 апреля:

Сегодня хороший день для того, чтобы прислушаться к мнению сотрудников. Не важно, кто это будет: подчиненные, начальство или конкуренты. Внимательно все выслушайте и проанализируйте. Вдруг именно от них вы получите ту информацию, которой не хватало для удачного решения проблем.",310,15 апреля
2250,"Любовный гороскоп на 14 апреля:

В этот день вам захочется вести себя с вашим любимым человеком не так, как обычно. А он, напротив, будет мечтать об общении с вами и только с вами. Придется искать некую золотую середину, дабы избежать ссор и взаимонепониманий. Звёзды уверены в том, что она в итоге найдется.",309,14 апреля
2251,"Бизнес-гороскоп на 14 апреля:

Удачный день по всем параметрам. Звезды говорят о том, что за что бы вы ни брались – все получится: удачными будут переговоры, продуктивно пройдут командировки, а задуманное легко осуществится. Так что используйте свой шанс – сегодня можно много успеть, и оно принесет свои плоды.",312,14 апреля
2252,"На 14 апреля:

Жизненный потенциал невысок, стоит сократить нагрузки и дать себе возможность восстановить силы. Нежелательно заниматься решением сложных профессиональных задач, приступать к работе над масштабными проектами. Зато можно обсудить с руководством и деловыми партнерами планы на будущее – есть шанс прийти к соглашению, которое будет как нельзя лучше соответствовать вашим интересам.
Эмоциональный фон дня весьма неблагоприятен, что не лучшим образом скажется на ваших отношениях с близкими. Находясь в плену иллюзий, вы склонны сопротивляться благотворному влиянию извне, все сильнее запутываясь в паутине заблуждений и ошибок.",640,14 апреля
2253,"Любовный гороскоп на 13 апреля:

Сегодня стоит сделать вашей половинке нестандартный подарок. Не просто цветы или конфеты – а, например, звезду с неба, благо это сейчас вполне реально. Или путевки на курорт ее мечты. Или, в конце концов, что-нибудь сделанное своими руками. Только не кукиш!",291,13 апреля
2254,"Бизнес-гороскоп на 13 апреля:

Язык ваш — враг ваш. Даже при произнесении совершенно безобидной на ваш взгляд сентенции вы умудритесь задеть кого-то, от кого зависит ваш успех в том или ином начинании. Так что постарайтесь не острить в присутствии шефа и деловых партнеров.",274,13 апреля
2255,"На 13 апреля:

То, что назрело, легко находит выход, но неосторожность грозит новыми проблемами. День представляет угрозу отношениям, в которых недовольство дошло до критического уровня, и если отношения представляют ценность, то лучше пойти на уступки. Больше приятных моментов обещают деловые контакты на расстоянии, общение в интернете.",340,13 апреля
2256,"Любовный гороскоп на 12 апреля:

Не волнуйтесь. Все обязательно будет хорошо. Рядом с вами действительно тот человек, который вам нужен, который вас поддержит, на которого можно опереться. Все ваши сомнения напрасны, поэтому звезды советуют о них забыть если не навсегда, то хотя бы на продолжительный период времени.",318,12 апреля
2257,"Бизнес-гороскоп на 12 апреля:

Сегодня у вас с вашими коллегами, партнерами и начальником будет настолько редкостное взаимопонимание, что вам останется лишь позавидовать. Может быть, благодарить стоит ваш покладистый характер, а может и другие причины. Так или иначе, порадоваться стоит.",288,12 апреля
2258,"На 12 апреля:

Жизненный потенциал невысок, поэтому не исключены недомогания, перепады настроения. Очень велика ваша восприимчивость; старайтесь больше общаться с жизнерадостными, оптимистически настроенными людьми, и держитесь подальше от унылых и мрачных особ. Успех возможен в любых делах, но лишь при условии правильной расстановки приоритетов – поговорку о двух зайцах, которых нельзя поймать одновременно, вы вспомните не раз. Очень приятным обещает быть день для влюбленных, да и Стрельцам, находящимся в поиске своей «половинки» звезды обещают свое покровительство. Этот день подходит для посещения увеселительных заведений, отдыха на природе и участия в общественных мероприятиях: вам предстоит привлечь к себе немало внимания.",737,12 апреля
2259,"Любовный гороскоп на 11 апреля:

Эффективность достигается разделением труда. Если вы способны что-то делать быстро и хорошо — возьмите на себя именно эту часть работы. Не стоит загружать ею остальных членов семейства да еще и подгонять их, демонстрируя недовольство их результатами. Пусть они займутся тем, что лучше удается им.",330,11 апреля
2260,"Бизнес-гороскоп на 11 апреля:

Начиная с сегодняшнего дня вам представится хорошая возможность заняться учебой, ведь именно в этот период вы сможете получить наиболее нужные для дальнейшего развития вашей фирмы знания, которые вы с лихвой сможет применить на практике. Что же касается заработков, то они сейчас не особо высоки.",328,11 апреля
2261,"На 11 апреля:

Очень хороший день для общения, проведения любых встреч. В неформальной обстановке можно обсудить деловые вопросы, идеи, посещавшие вас в последнее время – диалог наверняка будет конструктивным. Нежелательны большие расходы; покупку вещей, предназначенных для длительного использования, лучше отложить. Вы не будете чувствовать себя уверенно в поездках, но серьезных неприятностей в пути можно не опасаться. В сфере романтических отношений не произойдет значительных изменений. Разумные поступки и взвешенные суждения помогут избежать ссор с близкими. Не позволяйте манипулировать собой, но и непреклонность проявляйте лишь в случаях, когда она действительно необходима.",686,11 апреля
2262,"Любовный гороскоп на 10 апреля:

Постарайтесь сегодня быть максимально честным с вашим любимым человеком. Отвечать ему взаимностью, рассказывать о себе максимально и полно, прямо отвечать на поставленные им вопросы. Это позволит вам избежать многих возможных ссор и взаимонепониманий.",285,10 апреля
2263,"Бизнес-гороскоп на 10 апреля:

Сегодня ваша необузданная активность в действиях начнёт идти на спад. Кроме того, приближаются выходные, и поэтому спланируйте заранее, чем бы вы хотели заняться со своими родными. Именно с родными, ибо сейчас только в их окружении вы найдёте поддержку и любовь, которые придадут вам силы двигаться дальше.",338,10 апреля
2264,"На 10 апреля:

День подходит для делового общения, обсуждения профессиональных проблем и планов на будущее. Вы готовы к сотрудничеству с самими разными людьми, а оригинальные и смелые идеи обязательно привлекут к себе внимание. Однако для того, чтобы дело не ограничилось разговорами, вам придется на время уйти в тень, умерить свои амбиции и доверить роль лидера другому человеку. Тем не менее, дальнейшее развитие ситуации будет зависеть в основном от вас. 
Это не самый подходящий день для романтических знакомств, новое увлечение принесет больше проблем, чем радости. Ваше расположение может завоевать человек, встречи с которым будут редкими, а взаимная любовь – почти невозможной.",687,10 апреля
2265,"Любовный гороскоп на 9 апреля:

Сегодня вы поймете, что некая страничка в вашей личной жизни, которая не должна была переворачиваться ни при каких обстоятельствах, все же перевернулась. Что ж, за ней обязательно последует еще одна, а потом еще и еще – поэтому расстраиваться не стоит ни в коем случае.",302,9 апреля
2266,"Бизнес-гороскоп на 9 апреля:

Кажется, сегодня вам придётся рискнуть, чтобы выполнить задуманное: сейчас либо пан, либо пропал. Но если вы не чувствуете в себе уверенности для принятия такого решения, лучше не переступать через себя, чтобы после себя не корить. Ну, а коль вы готовы, наберитесь смелости!",305,9 апреля
2267,"На 9 апреля:

Это во многих отношениях удачный день, приятный и легкий. Достижение поставленных целей дается легко, и даже если недавние союзники откажут вам в помощи, ваши планы будут реализованы. Возможно получение денег из неожиданного источника, не исключены ценные подарки, возвращение долгов. Прекрасный день для покупок, обустройства дома, обновления гардероба. 
Счастье в любви уже не представляется чем-то недостижимым, перспективы развития романтических отношений очень хороши. Этот день будет щедрым на знакомства и увлечения, вероятна встреча с человеком, который надолго завладеет вашими мыслями.",610,9 апреля
2268,"Любовный гороскоп на 8 апреля:

Сегодняшний день особенно хорош для тех Стрельцов, кто вовлечён в коммерческую деятельность. Вам неожиданно окажут ощутимую поддержку члены вашей семьи. Звёзды рекомендуют вам принять их помощь, тем более что в некоторых делах ваш партнёр, возможно, разбирается очень даже неплохо.",314,8 апреля
2269,"Бизнес-гороскоп на 8 апреля:

Сегодня разобраться с вашими делами как можно скорее вам поможет фотография кого-то из ваших близких на рабочем столе в рамочке. Глядя в родные и любимые глаза, вы поймете, что надо спешно заканчивать с бумагами, отчетами и другой рутинной работой, чтобы поскорее оказаться с близкими рядом.",322,8 апреля
2270,"На 8 апреля:

Возможен значительный прогресс во многих важных для вас делах. Работайте упорно, проявляйте максимум целеустремленности, будьте решительны – успех не заставит себя ждать. Вероятно улучшение отношений с коллегами и руководством, некоторым представится возможность подняться по карьерной лестнице или принять многообещающие предложения. Возрастает уверенность в себе, а с ней набирает силу и ваше обаяние.
Идут на лад и семейные дела. Вам удастся достичь взаимопонимания с родственниками, вместе решить важные вопросы. Общение с любимым человеком будет радовать, но, несмотря на ваши старания, положить конец недомолвкам и старым обидам не удастся. Отнеситесь к ситуации философски – со временем все вернется в привычное русло.",740,8 апреля
2271,"Любовный гороскоп на 7 апреля:

Сегодня ваш давний конфликт с вашим любимым человеком подойдет к концу. Причём сам по себе, без каких бы то ни было выяснений отношений. Вы просто решите простить ему старые прегрешения, а он - забыть старые же обиды. И всё снова станет хорошо, просто и правильно.",297,7 апреля
2272,"Бизнес-гороскоп на 7 апреля:

Сегодня ваше финансовое положение будет стабильным, и дела будут идти удачно. Без вашего участия, по счастью, ибо выходной. Звезды обещают хороший во всех смыслах день. А если вдруг что-то не заладится – вам всегда будет, к кому обратиться за помощью и поддержкой.",295,7 апреля
2273,"На 7 апреля:

Поберегите свое здоровье – чрезмерные нагрузки любого рода скажутся на самочувствии не лучшим образом. Не стоит с головой погружаться в личную жизнь, много времени поводить на вечеринках и прочих увеселительных мероприятиях. Сейчас вам куда полезнее прогулки и занятия спортом, а также знакомства с людьми,  чьи интересы многообразны, а жизненная позиция – активна. Хорошо складывается общение с представителями старшего поколения, их богатый опыт будет вам очень полезен.
Найти применение творческим способностям удастся тем, кто возьмется за изучение ремесел или рукоделие. В живописи также можно достичь значительных успехов.  Представителям знака, пока не рискующим попробовать свои силы на таком поприще, поднимет настроение посещение музеев и выставок.",773,7 апреля
2274,"Любовный гороскоп на 6 апреля:

Сегодня вам стоит немножко побыть с собой наедине и честно ответить себе на вопрос касательно того, как вы видите дальнейшее развитие ваших отношений с вашим любимым человеком. Если никак, то решите, насколько вам такие отношения нужны. Равно как и вашей половинке.",298,6 апреля
2275,"Бизнес-гороскоп на 6 апреля:

Сегодня вам явно не придется жаловаться на свою загруженность, день пройдет легко, усилий прикладывать не придется. Вы сумеете справиться со всем даже раньше, чем закончится рабочий день, да и начальник будет к вам сегодня весьма лоялен. Вполне разумно было бы запланировать что-нибудь на вечер.",326,6 апреля
2276,"На 6 апреля:

Неоднозначный день. Ситуация, вроде бы, складывается вполне благоприятная, но вот использовать все имеющиеся возможности никак не удается. Важно вовремя расставить приоритеты, чтобы не пришлось метаться из стороны в сторону, надеясь объять необъятное. Неплохой шанс преуспеть в работе есть у тех, чьи интересы лежат в области точных наук и высоких технологий. Если же ваша профессия требует общения с людьми – будьте настороже: сегодня придется иметь дело с корыстными и коварными особами.
Семейные дела наладятся во многом благодаря вашему внутреннему спокойствию и умению к любой ситуации относиться философски. Желательно не предпринимать поездок, в особенности – имеющих отношение к романтической сфере вашей жизни.",734,6 апреля
2277,"Любовный гороскоп на 5 апреля:

Сегодня вашему любимому человеку придется несладко, ибо характер у вас окажется явно не медовым. Что ж, бывают и такие дни, и к ним приходится относиться с терпением и пониманием. Главное, чтобы они не вошли в привычку, иначе личное счастье может разбиться о быт.",296,5 апреля
2278,"Бизнес-гороскоп на 5 апреля:

Для тех Стрельцов, кто работает в рекламном бизнесе, наступает творческий кризис. Самое время для того, чтобы изобретать и придумывать нечто новое и грандиозное, а у вас, как назло, пропали все креативные идеи. Надо в срочном порядке активизироваться и, может быть, попросить у кого-нибудь совета.",328,5 апреля
2279,"На 5 апреля:

Не стоит заниматься утомительными делами и тяжелой физической работой. Ваша задача – отдохнуть, восстановить силы и поделиться с близкими своим оптимизмом и уверенностью в будущем. Этот день прекрасно подходит для общения с членами семьи: вы легко найдете общий язык, проявите искреннюю заботу по отношению друг к другу. Можно назначать на этот день романтические свидания и признаваться в любви, а вот с новыми отношениями спешить не стоит: не исключено, что они принесут проблемы.
Возможны головные боли, недомогания. Звезды советуют отказаться от употребления спиртных напитков, избегать долгого пребывания в душных помещениях. Занятия спортом на свежем воздухе пойдут на пользу, можно открыть в себе неожиданные таланты и научиться чему-то новому.",766,5 апреля
2280,"Любовный гороскоп на 4 апреля:

В этот день вы почувствуете особую ответственность за человека, с которым проводите время. Вам захочется как-то ему помочь выпутаться из неприятностей или просто банально заставить его лишний раз улыбнуться. Не стоит задумываться о последствиях – просто сделайте то, что хотите.",311,4 апреля
2281,"Бизнес-гороскоп на 4 апреля:

Сегодня вам следует быть как можно более дружелюбным, открытым и улыбчивым с коллегами и не только. Главное, делайте это искренне, так вы сумеете не замечать мелких разногласий, которые так отравляли вам жизнь в последнее время. А потом вы и сами увидите, что и люди улыбнутся вам в ответ.",320,4 апреля
2282,"На 4 апреля:

День принесет волну позитива, но скорее всего, нарушит ваши планы. Воспользуйтесь тем, что жизнь предлагает, тем более, что впечатления и результаты могут оказаться неожиданными.

Ситуации будут требовать подвижности, творческого мышления и умения «забегать вперед», пока другие только изучают стартовые условия. Если у вас с утра возникнут проблемы, отодвиньте эмоции и сформулируйте для себя первоочередные задачи.",431,4 апреля
2283,"Любовный гороскоп на 3 апреля:

В этот день вы будете несколько перегибать палку в общении с вашим любимым человеком. Постарайтесь держать себя в руках и в рамках приличия, хотя время от времени это будет для вас нелегкой задачей. Однако сила воли станет вашим надежным помощником в этом нелегком деле.",303,3 апреля
2284,"На 3 апреля:

Благоприятный день для любого общения, проведения переговоров и встреч, задушевных бесед с друзьями и романтических признаний. Вы не только умеете ладить с людьми, но и  с искренним уважением относитесь к их интересам и желаниям – есть ли лучший способ расположить к себе новых знакомых? Руководство поддержит ваши начинания, а деловые партнеры наверняка пойдут навстречу, даже если ваши идеи покажутся им сомнительными. 
Денежные поступления незначительны, но в ваших силах правильно распорядиться имеющимися средствами, избежав напрасных расходов. Будьте осторожны в поездках – стремление к перемене мест может иметь на самые приятные последствия. Не стоит также слишком увлекаться участием в светских мероприятиях: это может обернуться недомоганиями.",768,3 апреля
2285,"Бизнес-гороскоп на 3 апреля:

Не самый подходящий день для того, чтобы напрягать мозги. Если у вас есть возможность заняться физическим трудом — лучше ею воспользоваться. Если таковой нет — просто откажитесь от работы сегодня.",227,3 апреля
2286,"Любовный гороскоп на 2 апреля:

Не бойтесь ваших оригинальных мыслей и идей, даже если они вам кажутся совершенно сумасшедшими. В любом случае, ваша половинка их поддержит и сделает всё возможное и невозможное для того, чтобы они воплотились в жизнь. Если это, конечно, не идеи о скорейшем расставании навечно.",311,2 апреля
2287,"Бизнес-гороскоп на 2 апреля:

Сегодня ваша личная жизнь будет вступать в конфликт с общественной. Возможно, даже в прямом смысле: люди от которых вы зависите дома и на работе, могут встретиться и поговорить о вас. Вряд ли вам это нужно.",237,2 апреля
2288,"На 2 апреля:

Несмотря на некоторые трудности и сложности, день пройдет удачно. Ваш творческий и деловой потенциал весьма велик, и сегодня возможность реализовать его в полной мере непременно представится. Появляются новые союзники, поддержка которых будет весьма кстати. Не заставят себя ждать и удачные идеи, работать над реализацией которых вы будете вместе с очень приятными и интересными людьми. Возможны удачные сделки и покупки.
Это подходящий день для семейных праздников, а также любого неформального общения. Необходимость провести много времени на людях вас не пугает, а незаурядное личное обаяние поможет привлечь представителей противоположного пола. Отношения стабильных пар наладятся благодаря своевременным взаимным уступкам.",742,2 апреля
2289,"Любовный гороскоп на 1 апреля:

Сегодня постарайтесь не относиться слишком строго к тому, что происходит в вашей личной жизни. Завтра с утра мир успокоиться, снова станет серьезным. Вот тогда во всем и разберетесь без особых проблем.",234,1 апреля
2290,"Бизнес-гороскоп на 1 апреля:

Придерживаясь своих достаточно консервативных взглядов на многие вещи, которые уже давно претерпели изменения, вы рискуете остаться позади, тогда, как ваши соперники обойдут вас легко и просто. Впустите свежий ветер в ваши мысли и убеждения: возможно, вы войдете во вкус.",302,1 апреля
2291,"На 1 апреля:

На работе вас ждет немало интересных и приятных событий. Можно добиться значительных успехов, одержать верх над конкурентами и заставить недоброжелателей забыть о любых попытках навредить вас. Ваши достижения очевидны для всех – кроме, увы, непосредственного руководства. Будьте готовы к необоснованным упрекам и критике в свой адрес, и не сомневайтесь в том, что даже самые обидные замечания делаются из лучших побуждений. 
Старшие родственники тоже не проявляют чудес снисходительности, и для того, чтобы поладить с ними, придется приложить немало усилий. Любимый человек относится к вам с пониманием, но и у него вызывает некоторое недоумение ваша увлеченность собственными делами, нежелание с должным уважением отнестись к интересам других.",759,1 апреля
