,text,length,date
1885,"Бизнес-гороскоп на 18 августа:

Сегодня во всем действуйте методично, спокойно и продуманно. Не пытайтесь разрешить сразу весь ворох дел, лучше возьмите эту высоту усидчивостью и трудолюбием. То же самое можно сказать и о трате денег: не берите сейчас кредит, лучше заведите копилку.",284,18 августа
1886,"Общий гороскоп на завтра, 18 августа, 2016 
 
Если Вы работаете в рекламном бизнесе, то Ваши идеи будут интересными и легко запоминающимися. Окружающие поймут Ваше послание и будут двигаться вперед. Вы бы могли стать управляющим, директором или лидером какой-то организации - люди к Вам прислушиваются.",303,18 августа
1887,"Любовный гороскоп на 17 августа:

Сегодня вашему любимому человеку захочется что-то исправить в вас и в вашей жизни, однако вряд ли он со своими желаниями добьётся действительно позитивных результатов. Скорее, вас разозлит не в меру. Лучше разозлиться превентивно, в противном случае подобные акты устрашения уже не помогут.",325,17 августа
1888,"Бизнес-гороскоп на 17 августа:

Сегодня звезды рекомендуют вам заняться повышением вашей самооценки, ибо она, кажется, начала падать. Неплохо бы разобраться в причинах этого несчастья. Оставлять все как есть явно нельзя - это весьма дурно скажется на степени уважения ваших коллег к вам и возможностях карьерного роста в том числе. Постарайтесь этого избежать.",361,17 августа
1889,"Общий гороскоп на завтра, 17 августа, 2016 
 
Вы будете довольно обаятельны. Сейчас идеальное время для того, чтобы назначить свидание, устроиться на работу или же заявить о себе. Вы обладаете проницательностью - никогда не стесняйтесь работать с наиболее уязвимыми и чувствительными сферами человеческой психики.",314,17 августа
1890,"Общий гороскоп на завтра, 16 августа, 2016 
 
Сегодня, скорее всего, не подходящий день для решения проблем. В Вас есть что-то, чего остальным так не хватает. Несмотря на всю Вашу уверенность, Вы продолжите просить совета у других людей.",238,16 августа
1891,"Общий гороскоп на завтра, 15 августа, 2016 
 
Сегодня Ваш ум будет работать чрезвычайно активно, и Вы можете обнаружить, что в результате этого в Вашей жизни прибавилось суматохи. Это вовсе не значит, что Вы сходите с ума или перегибаете палку - на самом деле все в итоге изменится к лучшему.",293,15 августа
1892,"Любовный гороскоп на 14 августа:

Сегодня вы можете встретить свою судьбу в кафе. Оденьтесь поэффектнее, сядьте у окна с чашечкой любимого напитка и книгой или газеткой. Скорее всего, к вам подойдет некто и спросит, можно ли сесть с вами рядом. Присмотритесь к нему: а вдруг он и есть тот, кого вы ждали всю жизнь?",315,14 августа
1893,"Бизнес-гороскоп на 14 августа:

Сегодня особо актуальными станут вопросы, связанные со страхованием. Если ваша работа не имеет отношения к этой сфере сама по себе, надо полагать, у вас намечается очень непростой день.",218,14 августа
1894,"Общий гороскоп на завтра, 14 августа, 2016 
 
Сейчас отличный период для того, чтобы побыть в компании других людей и вместе поработать. Часть этого дня будет наполнена возможностями уделить внимание своим близким в какой-то чрезвычайно вдохновляющей обстановке.",263,14 августа
1895,"Любовный гороскоп на 13 августа:

Сегодня вашему любимому человеку не будет нравиться что-то в вашем поведении, однако он вполне может постесняться сделать вам замечание или просто сообщить о своем недовольстве. Постарайтесь ничем не спровоцировать его неудовольствие или хотя бы узнать о его причинах.",303,13 августа
1896,"Бизнес-гороскоп на 13 августа:

Суета сует завтра снова поглотит вас, не оставив вам даже времени, чтобы перекинуться словом с коллегами и расслабиться хоть на минутку. Это ли не повод как следует расслабиться сегодня?",219,13 августа
1897,"Общий гороскоп на завтра, 13 августа, 2016 
 
Ваш день начнется довольно интересно - с того, что Ваш сосед или друг попросит подписать какой-то соцопрос, отчет, петицию или что-то в этом роде. Вы обладаете хорошей интуицией, и Вам нравятся дискуссии и споры. У Вас появится возможность воплотить свои мечты в реальность.",321,13 августа
1898,"Любовный гороскоп на 12 августа:

Никто не собирается вас бросать — и нечего думать глупости. Ваша подозрительность, может, и имеет под собой определенные основания, но лишь в той части, где вы анализируете собственное несовершенство.",235,12 августа
1899,"Бизнес-гороскоп на 12 августа:

Сегодня вы сможете очень со многими людьми поговорить о том, о чём давно планировали. С близким человеком, с родителями или с другом, вы сможете совместить несколько очень важных разговоров тет-а-тет. Их результаты будут, вне всякого сомнения, чрезвычайно продуктивными и в отношении карьеры тоже.",330,12 августа
1900,"Общий гороскоп на завтра, 12 августа, 2016 
 
Настроившись двигаться вперед, Вы будете искать способы завершить все свои дела и положить конец какому-то длительному проекту. Это может быть статья, презентация или просто отказ от старых методов и создание новых идей.",267,12 августа
1901,"Любовный гороскоп на 11 августа:

Сегодня перед вами в полный рост встанет проблема выбора между хорошим и лучшим. Иными словами, если вас любит несколько представителей противоположного пола или же вы любите нескольких, вам придётся именно в этот день отказаться от одного в пользу другого. Выбор непростой, но необходимый.",325,11 августа
1902,"Бизнес-гороскоп на 11 августа:

Ваши усилия не могут быть не замечены и не поощрены со стороны начальства. Так что хоть в лепешку разбейтесь, но продемонстрируйте, что вас есть за что хвалить.",193,11 августа
1903,"Общий гороскоп на завтра, 11 августа, 2016 
 
Вы проявите невероятное желание добиться успеха. Вы трудолюбивый и надежный работник. Вы обладаете положительным стремлением заставить все работать и установить высокую планку в жизни - Вы служите примером для многих.",264,11 августа
1904,"Любовный гороскоп на 10 августа:

Девы, сегодняшний день обещает быть несколько иным, нежели другие. Вам может придти неожиданное известие, что некто по материнской линии оставил вам большое наследство. Лучше вам вдвоём с супругом решить, как всем этим распорядиться. Звёзды перво-наперво советуют отправиться в кругосветное путешествие.",338,10 августа
1905,"Бизнес-гороскоп на 10 августа:

Сегодняшний день заставит вас понервничать. Возможно, вы сделали нечто весьма с точки зрения вашего начальства предосудительное, а сами даже и не подозреваете об этом. Вспомните, что именно вы могли такого отколоть - исправить это вряд ли можно, но хоть представлять себе, где был прокол, было бы нелишне.",338,10 августа
1906,"Общий гороскоп на завтра, 10 августа, 2016 
 
Ваши действия вызваны Вашим врожденным чувством ответственности. Возможно, Вашему другу или партеру по работе понадобится Ваше экспертное мнение для завершения работы или достижения понимания своих возможностей.",258,10 августа
1907,"Любовный гороскоп на 9 августа:

Девам сегодня буквально не дадут прохода! Звёзды предсказывают очень удачный день в плане общения с противоположным полом. Если вы пока одиноки, ваши шансы найти принца/принцессу (кому кто больше нравится) в этот день возрастают многократно. Вряд ли стоит ими пренебрегать.",307,9 августа
1908,"Бизнес-гороскоп на 9 августа:

Сегодня вам может весьма пригодиться знание, никакого отношения к вашей специальности не имеющее. Впрочем, срочно начинать работы по расширению своей эрудиции бестолку — положитесь на удачу.",222,9 августа
1909,"Общий гороскоп на завтра, 9 августа, 2016 
 
Вам стоит в письменной форме изложить свои идеи касательно нового бизнеса или личных изобретений. И не забудьте поставить дату и подпись. После этого отправьте одну копию себе и одну - Вашему управляющему.",251,9 августа
1910,"Любовный гороскоп на 8 августа:

Сегодня стоит сделать вашему любимому человеку приятный подарок или сюрприз. Пусть это будет маленькая открытка, крохотная плюшевая игрушка или тоненький цветочек. Главное – не деньги, вложенные в сувенир, а душа, забота и желание порадовать. А их-то у вас будет хоть отбавляй.",311,8 августа
1911,"Бизнес-гороскоп на 8 августа:

Сегодня вы будете просто как сгусток энергии, такая активность просыпается вас не особо часто. Постарайтесь не упустить момент! Ведь вы можете сделать дел раза два больше, чем обычно. Если возникнут затруднения, не отчаиваетесь, спонтанные решения сегодня будут самыми лучшими.",309,8 августа
1912,"Общий гороскоп на завтра, 8 августа, 2016 
 
Сейчас подходящее время, чтобы обзавестись новой привычкой. Это может быть программа здорового питания или лечебная физкультура. Чем бы Вы сейчас ни начали заниматься, согласно Вашим планам, вероятность завершения этого дела и достижения успеха будет высока.",304,8 августа
1913,"Любовный гороскоп на 7 августа:

Сегодня вам вспомнится какой-то незначительный эпизод из вашего прошлого. Возможно, таким эпизодом окажется легкий флирт или ни к чему не обязывающий роман, длившийся чуть меньше недели. Только не зацикливайтесь на нем: вспомните, улыбнитесь и живите дальше.",292,7 августа
1914,"Бизнес-гороскоп на 7 августа:

Вы, похоже, решили набрать немыслимый темп работы. Напрасно, бегать впереди паровоза бессмысленно и не слишком полезно для здоровья. Да и прочим участникам процесса такая спешка не по душе. Притормозите.",235,7 августа
1915,"Общий гороскоп на завтра, 7 августа, 2016

Сегодня будут ярко выражены Ваши внутренние ресурсы и чувства. Окружающие будут доброжелательны и поддержат Вас, чего бы Вы ни стремились достичь. Вы будете в ясном уме и настроении планировать, и сможете увидеть все альтернативные направления.",288,7 августа
1916,"Любовный гороскоп на 6 августа:

Сегодня у Дев высока опасность чем-нибудь заболеть. Довольно неприятным и заразным. А значит, и свою половинку этой же гадостью заразить. С одной стороны, это позволит вам взять недельку оплачиваемого отпуска и получить огромное удовольствие от совместного боления. А с другой… Неужели вам так уж хочется болеть?",346,6 августа
1917,"Бизнес-гороскоп на 6 августа:

Сегодня звезды обещают вам непростой день, который окончится непростым вечером и довольно сложной ночью. Постарайтесь получить от сложившейся ситуации максимум пользы и еще больше удовольствия, иначе вам будет совсем грустно вспоминать этот день.",278,6 августа
1918,"Общий гороскоп на завтра, 6 августа, 2016 
 
Вы обладаете всеми необходимыми силами и возможностями, чтобы добиться сегодня желаемого. Вы полны энергии и стремления. Если у Вас будет возможность, слушайте такую музыку, которая будет поддерживать Ваш ритм и помогать двигаться вперед.",284,6 августа
1919,"Любовный гороскоп на 5 августа:

Сегодня ваш любимый человек окажется сторонником быстрых решений и стремительных действий. Вы будете несколько более медлительны, поэтому в какие-то моменты будете служить ему якорем или буксиром, то есть всячески затруднять и замедлять его бег. Может, это и к лучшему?",303,5 августа
1920,"Бизнес-гороскоп на 5 августа:

Сегодня звезды рекомендуют вам все проверять и перепроверять. Чем меньше вы будете доверять себе, своей интуиции и своей непогрешимости, тем меньше неприятных последствий образуется для вас, для вашей карьеры и для вашей фирмы.",259,5 августа
1921,"Общий гороскоп на завтра, 5 августа, 2016 
 
Вы сегодня будете больше заинтересованы в поисках новых стремлений, чем в своем финансовом благополучии. Однако Вы поймете, что благодаря финансовому благополучию можно осуществить свои мечты. Шаг за шагом Вы сможете завершить все, что для себя сегодня запланировали. Тише едешь - дальше будешь.",341,5 августа
1922,"Любовный гороскоп на 4 августа:

Сегодня неожиданно окажется, что вас любит не один человек, а два, три, а то и больше. И все хотят быть единственными и неповторимыми в вашей жизни! Кого из них выбрать? Или же остаться в гордом одиночестве? Решать вам. Решение окажется не из лёгких, зато процесс его принятия будет весёлым.",325,4 августа
1923,"Бизнес-гороскоп на 4 августа

Кипы бумаг на вашем столе уже достигли угрожающих размеров, и настало время что-то с этим делать. Поговорите с шефом о том объеме работы, который он вам дает, возможно, он найдет выход, чтобы распределить груз работы между вами и вашим коллегой. В любом случае, дело сдвинется с мертвой точки.",324,4 августа
1924,"Общий гороскоп на завтра, 4 августа, 2016 
 
Сегодня Вас охватит чувство благодарности за свою карьеру и практические умения. Вам доставляет удовольствие разгадывание головоломок, нахождение решений и так далее. Ваша признательность за свою работу будет очевидна не только Вашему начальству, но и всем окружающим.",314,4 августа
1925,"Любовный гороскоп на 3 августа:

Сегодня ваш любимый человек решит, что самый близкий путь к вашему сердцу лежит через желудок, причем через любовь вашего желудка к сладостям. Поэтому будьте готовы к тому, что вас будут закармливать шоколадом, мармеладом, карамелью и другими сластями, не особо с вами советуясь.",313,3 августа
1926,"Бизнес-гороскоп на 3 августа:

Сегодня самый подходящий день для того, чтобы продемонстрировать вашим коллегам и клиентам свой неповторимый вкус и стиль. В одежде - замечательно, но попробуйте перенести это и на дела. Немного творческого подхода, и вот уже банальный проект станет жемчужиной вашей деятельности! Ваш самый строгий оценщик сегодня - вы сами.",357,3 августа
1927,"Общий гороскоп на завтра, 3 августа, 2016 
 
Скорее всего, Вы в своей работе используете какие-то методы и захотите изменить свой стиль. Вам нужно сделать все возможное, чтобы эти Ваши перемены прошли успешно, потому что Ваше руководство и управляющие будут другого мнения. Тем не менее, Вы сделаете отличную презентацию, продемонстрировав лишь один пример своей работы.",371,3 августа
1928,"Любовный гороскоп на 2 августа:

Прекрасная половина Дев сегодня с величайшем прискорбием обнаружит, что запасы косметики вот-вот подойдут к концу. Не переживайте - бывают проблемы и похуже! Намекните об этом супругу - он найдёт выход из ситуации - например, посоветует ограничиться умыванием по утрам и предложит поехать в поход в лес на недельку, благо, там из ценителей красоты только зайцы водятся. Соглашайтесь.",417,2 августа
1929,"Общий гороскоп на завтра, 2 августа, 2016 
 
Этим утром Вашими главными интересами будут идеи и общение. Добыв информацию и убедившись в том, что люди правильно поймут Ваш посыл, Вы сможете изменить мир к лучшему. Благодаря изучению какого-то материала или телевизионному интервью, Вы обнаружите, что существуют другие мнения и взгляды касательно основных религиозных или философских убеждений.",395,2 августа
1930,"Бизнес-гороскоп на 2 августа:

Всё, что бы с вами сегодня ни случилось, поможет вам лучше разбираться в людях и находить выход из сложных ситуаций. Результатом сегодняшнего дня станет для вас бесценный опыт, хотя сразу понять это удастся немногим.",248,2 августа
1931,"Любовный гороскоп на 1 августа:

Сегодня самый благоприятный день для того, чтобы поделиться с вашим любимым человеком вашими интересами и пристрастиями. Именно в этот день наиболее велика вероятность того, что он их разделит и они станут и его пристрастиями тоже. Завтра может стать сложнее...",295,1 августа
1932,"Бизнес-гороскоп на 1 августа:

Хороший день для заведения новых знакомств. Встреча с необычным человеком в необычном месте будет ожидать вас сегодня во второй половине дня. Но не стоит забывать и о своих старых знакомых, они о вас не забывают точно! Не увлекайтесь мимолётными приятелями, проверенные временем друзья всегда лучше!",331,1 августа
1933,"Любовный гороскоп на 31 июля:

В этот день у вас совместно с вашим любимым человеком замечательно получится воспитать маленького ребенка. Или хотя бы провести с ним день. Если это будет ваш ребенок, он может искренне удивиться, с чего бы папа и мама вдруг стали ему лучшими друзьями. Чужое же дитя влюбится в таких замечательных дядю и тетю с первого взгляда.",360,31 июля
1934,"Бизнес-гороскоп на 31 июля:

В поисках развлечений на вечер не стоит идти и просаживать деньги в казино, даже если кто-то из ваших знакомых настоятельно будет звать вас с собой. Сегодня вам гораздо больше будет везти в любви - воздержитесь от азартных игр!",257,31 июля
1935,"Общий гороскоп на завтра, 31 июля, 2016

Сегодня Вы, кажется, будете знать ответы на все вопросы или, как минимум, сможете сказать страждущему что-то такое, от чего ему станет легче.",183,31 июля
1936,"Любовный гороскоп на 30 июля:

Для Дев, особенно - родившихся в утренние часы, актуальной семейной проблемой будет нехватка у них свободного времени на общение с домашними. Более того,, не исключено, что вы окажетесь заняты настолько, что вам недосуг будет не то что развлечься беседой - поесть спокойно. Придётся, наверно, чем-то жертвовать!",343,30 июля
1937,"Общий гороскоп на завтра, 30 июля, 2016

В плане работы или бизнеса сегодняшний день может оказаться довольно разочаровывающим. Тем не менее, благодаря своим идеям, Вы сможете спасти этот день. Подумайте о последствиях и подготовьте презентацию в письменной форме. Вы напористы и обладаете приятным чувством юмора, руководство будет вспоминать Вашу работу снова и снова.",371,30 июля
1938,"Бизнес-гороскоп на 30 июля:

Сегодня велика вероятность того, что ваш организм, почувствовав передышку, огорчит вас плохим самочувствием, которое вы сдерживали во время работы. Если вы будете чувствовать, что вы не способны на активный отдых, не нужно себя заставлять. Объясните друзьям, что хотели бы просто расслабиться, они вас поймут.",339,30 июля
1939,"Любовный гороскоп на 29 июля:

Тщательно обдумывайте каждое слово, которое вы сегодня скажете вашему любимому человеку. Любое неосторожное сочетание букв может поранить его, обидеть, заставить спрятаться в раковину, из которой вам потом нелегко будет его выцарапать. Лучше будьте сегодня молчаливы и просто улыбайтесь.",319,29 июля
1940,"Бизнес-гороскоп на 29 июля:

День должен обойтись без авралов и непредвиденных дел. Работайте спокойно, уделяя особое внимание достоверности информации, которой вы пользуетесь. Вы со всем сейчас в состоянии справиться сами, поэтому любые усилия будут не напрасны.",264,29 июля
1941,"Общий гороскоп на завтра, 29 июля, 2016

Ясное и четкое общение будет играть важную роль в удовлетворении Ваших потребностей. Настало время задуматься о возможностях, которые помогут показать Ваши особые таланты в выгодном свете. Вы получаете удовольствие от своей работы и способны проявить свою деловую сторону, но сейчас время показать, как умело Вы можете творить.",369,29 июля
1942,"Любовный гороскоп на 28 июля:

Пожалуй, ваш сегодняшний день стоит того, чтобы написать про него книгу. Вас подстерегает столько неожиданностей, как приятных, так и не очень, что лучше просто готовиться ко всему и ничему не удивляться. Впрочем, удивление не помешает вам испытать удовольствие от происходящего. Наоборот, даже этому поспособствует.",348,28 июля
1943,"Бизнес-гороскоп на 28 июля:

Если в отношениях начальник-подчиненный вы являетесь руководителем, то вам сейчас следует хорошенько подумать о поощрении особо отличившихся сотрудников. Также стоит быть внимательным и правильно различить, чьи заслуги мнимые, а чьи заработаны непосильным трудом.",293,28 июля
1944,"Общий гороскоп на завтра, 28 июля, 2016

Сегодня Вы чрезвычайно мотивированы. Вы потратите много сил на то, чтобы разработать план и все организовать. Вы будете постоянно заняты из-за своего напряженного графика, и все может закончиться тем, что если у Вас не получится отложить несколько поручений, Вы будете вынуждены взять работу на дом.",341,28 июля
1945,"Любовный гороскоп на 27 июля:

Сегодня вашему любимому человеку будет несколько в тягость ваше общество. Впрочем, все будет зависеть от того, насколько интересным собеседником вы будете и насколько ваше поведение будет совпадать с ожиданиями вашего любимого человека. Если не будет совсем – вечер будет прожит зря.",315,27 июля
1946,"Бизнес-гороскоп на 27 июля:

Вас сегодня ожидает много интересной работы, которая принесёт неплохой заработок. Сложные ситуации могут возникнуть только ближе к концу рабочего дня, не откладывайте принятие важных решений на этот отрезок времени.",245,27 июля
1947,"Общий гороскоп на завтра, 27 июля, 2016

Вам нужно быть открытыми к возможностям перемен и роста. Перепроверьте свой список дел и внесите изменения, где это необходимо. В какой-то момент Вы обрадуетесь возможности проявить свою мудрость или талант в каком-то ежедневном задании, которое Вы выполняете.",302,27 июля
1948,"Любовный гороскоп на 26 июля:

Сегодня вам очень захочется творчества и разнообразия. Увы, это желание будет довольно-таки сложно осуществить. Либо времени хватать не будет, либо душевных сил, либо ваш любимый человек будет активно душить ваши прекрасные порывы. Однако постарайтесь сегодня не растерять свой пыл – возможно, он вам пригодится завтра.",351,26 июля
1949,"Бизнес-гороскоп на 26 июля:

Не самый подходящий день, чтобы проявлять строгость по отношению к подчиненным. Действуйте лучше лаской — это будет значительно эффективнее. Если вам хочется кого-нибудь запугать, закройте дверь своего кабинета и поупражняйтесь перед зеркалом.",273,26 июля
1950,"Общий гороскоп на завтра, 26 июля, 2016

Сегодня, пожалуй, тот день, когда нужно пересмотреть дела сотрудников. Как бы там ни было, это отличный день чтобы проверить свою работу и внимательнее отнестись к своему следующему шагу на карьерной лестнице. Окружающие воспримут Вас как сильного и уверенного человека.",312,26 июля
1951,"Любовный гороскоп на 25 июля:

Сегодня вас смело можно будет назвать раздражительным человеком. А вашей половинке - горестно посочувствовать. Впрочем, если вы умеете держать себя в руках и свои чувства в узде, то день может пройти без жертв и разрушений или хотя бы с минимальными потерями.",291,25 июля
1952,"Бизнес-гороскоп на 25 июля:

Если до этого вас обходили вниманием, то сегодня начальство наконец-то даст вам шанс проявить себя. Для этого вам, как ни странно, не придется прикладывать особых усилий, всё сложится самым лучшим образом и при этом почти само собой. Вам потребуется лишь чуть-чуть смекалки и делового чутья.",321,25 июля
1953,"Общий гороскоп на завтра, 25 июля, 2016

Сегодня Вы захотите посмотреть на красоты природы с высоты птичьего полёта. Вы также можете путешествовать на машине. Как бы там ни было, Вы можете и не быть в разъездах, хотя очень бы этого хотели. Вы готовы к достижению новые вершин в спорте - это могут быть гонки или прыжки с парашютом.",332,25 июля
1954,"Любовный гороскоп на 24 июля:

Сегодня вы удивитесь, когда выясните, сколько у вас общих интересов с вашим любимым человеком. Постарайтесь сделать все возможное, чтобы закрепить полученную теорию практикой, чтобы этот факт еще больше сближал вас, делал единым и неделимым целым.",279,24 июля
1955,"Бизнес-гороскоп на 24 июля:

Постарайтесь сегодня во что бы то ни стало выяснить, каковы планы у дорогого вам человека на завтрашний день, и сделать все возможное для того, чтобы стать их неотъемлемой частью. Только его общество поможет вам отвлечься от работы и заставить вас хотя бы на время вспомнить о том, что у вас есть не только право на труд, но и право на отдых.",372,24 июля
1956,"Общий гороскоп на завтра, 24 июля, 2016

Вы открыты для всего нового, демократичны и чётко осознаете поставленные перед Вами задачи. Но самое главное, что Вы стремитесь двигаться вперёд. Возможно, Вы будете учить кого-то читать на неродном для него или неё языке.",264,24 июля
1957,"Любовный гороскоп на 23 июля:

Сегодня ваш любимый человек может неправильно интерпретировать ваши действия, что окажет неблагоприятное влияние на ваши с ним отношения. Постарайтесь предупредить непонимание и разногласия, подробно объясняя причину каждого вашего поступка.",273,23 июля
1958,"Бизнес-гороскоп на 23 июля:

Сегодня вы получаете уникальную возможность преуспеть во всех ваши начинаниях, если правильно отнесетесь к доверенному вам делу. Если же неправильно – все ваши старания пойдут прахом, как ни прискорбно это сознавать. Что ж, каждый человек сам кузнец своего счастья.",295,23 июля
1959,"Общий гороскоп на завтра, 23 июля, 2016

Вы способны развивать всё самое основное и правдивое в Вашем окружении и призываете остальных делать тоже самое. Избавляясь от старого и освобождая место для нового, окружающие обретут чувство прогресса и движения вперёд.",263,23 июля
1960,"Любовный гороскоп на 22 июля:

Сегодня вашему любимому человеку будет довольно трудно самостоятельно справиться с навалившимися на него проблемами, поэтому вам придется активно ему помогать. Впрочем, если вам кажется, что уже даже ваши силы на исходе, то лучше и не пытаться стать ему инвалидным креслом. Пусть сам учится ходить.",330,22 июля
1961,"Бизнес-гороскоп на 22 июля:

Сегодня у вас появится возможность повысить своё материальное благосостояние, правда, для этого вам придётся усердно поработать, а, может быть, и взять дополнительную работу на дом. А кто говорил, что будет легко? Зато подумайте, какое облегчение вы испытаете, когда всё будет сделано в срок!",322,22 июля
1962,"Общий гороскоп на завтра, 22 июля, 2016

Возможно Вы решите, что все те философы, которые говорили, что каждый сам выбирает свой путь, были правы. Вы попытаетесь вдохнуть новую жизнь во многие сферы своей деятельности. К счастью, Вы поймёте, что Ваше счастье заключается в настроении и не обязательно зависит от внешних воздействий.",333,22 июля
1963,"Любовный гороскоп на 21 июля:

Сегодня вы будете мыслить оригинально и нетривиально. Это позволит вам принимать быстрые и неожиданные решения. Впрочем, вовсе не обязательно, что они будут правильными. Хорошо, если ваш любимый человек будет вас немного притормаживать и станет вашим критиком и здравым смыслом.",314,21 июля
